,Source,Target,Amount
1484,1,0,2995.085523613729536372510106395787
1485,1,0,76069.9301542853185751917661190806
1486,1,0,9688.119212083373236959456145786915
1487,1,0,89864.55335363978269953819926388095
1488,1,0,89016.63199670727123973960999617535
1489,1,0,4991.498582402229193234610211817587
1490,0,1,71198.9236082424093222192703867686
1491,1,0,49903.42327674402324150433375608046
1492,0,1,12958.86326860841487807905314978186
1493,1,0,5060.555029739287061824917129639575
1494,0,1,2129.905447486770749651464946024757
1495,0,1,179914.7059081255459401245739083751
1496,1,0,10253.44780898925244126812424708368
1497,0,1,1880.141519677715436760068530655001
1498,1,0,1498.384198405581765543334123048951
1499,0,1,479.2245971053165190510989731229066
1500,1,0,24975.79373798510019717607881771458
1501,1,0,2499.841695691248453561027541091638
1502,1,0,16886.5969502827446897488550767799
1503,1,0,2997.577727891411076191933377322017
1504,1,0,247.4788492235738737343840003079037
1505,1,0,3208.376813687201120688760793069666
1506,1,0,199.8452093271968248351668699831128
1507,1,0,4996.19019320190654866930679669267
1508,0,1,4123.311107056091820735731409574453
1509,0,1,473.8890167779590780576848977160383
1510,0,1,3857.377997087596188021728217504786
1511,1,0,50140.8638033964816548916628315208
1512,1,0,2497.41458821342461731205737666426
1513,0,1,104.1121154551621689916516599894028
1514,1,0,1049.416699938487333319076955655288
1515,1,0,4986.044088528440106339774642261306
1516,0,1,1182.789186926196884947545908672222
1517,0,1,22965.4882300729735137169177132393
1518,1,0,179256.3553940993376631150387853829
1519,1,0,11982.40052107759125672767766466696
1520,1,0,551.641079180044815660458768567786
1521,1,0,19972.29755228295771945938509153435
1522,0,1,3150.803854207481960172237542930148
1523,1,0,53880.81681006928430399383462613605
1524,1,0,168777.0207937396933570059368871072
1525,0,1,6293.18924669167949998782076302152
1526,0,1,261725.7419660801952896552567456877
1527,1,0,299.2859558372378601224213487605284
1528,1,0,14889.0635604231533452264610256245
1529,1,0,120310.883492774352544060467923399
1530,0,1,9.44196490026117020205323138633444
1531,1,0,5681.445830295664524836965452144175
1532,1,0,1920.8864340861899878513371018837
1533,1,0,118394.6221823096669685253648870732
1534,1,0,3523.930080673017080554516342733672
1535,0,1,9806.565624366766676411852212425225
1536,1,0,1408.204858601255634217381618836083
1537,0,1,315.2004320731797736446249831907862
1538,1,0,11670.12581107879899956041846189194
1539,1,0,135023.8838476641046717268956700668
1540,1,0,1997.106123536116532316350540776274
1541,0,1,13296.98089476511912092062313732626
1542,1,0,492.0846602878151298244720173885647
1543,1,0,4992.52682647928794284757410722598
1544,0,1,7703.498208695826252619625075981705
1545,1,0,6490.471098605875114566829294317295
1546,1,0,17361.90566237689280168810315123613
1547,0,1,20744.2255881165483039658697738016
1548,0,1,1001.594462827555916000640743158404
1549,1,0,14978.20785112799804811219165922184
1550,1,0,99.85794469344588575894153466119765
1551,1,0,798.552022164574169522469400358686
1552,1,0,207.6376728868060004178880619092229
1553,0,1,5496.149204765355738980472752858285
1554,1,0,2253.370860474536581238921100489844
1555,1,0,2228.854185090695797921793908135091
1556,0,1,5567.913922458083381678589566638665
1557,1,0,1497.331683196363662547980901445895
1558,1,0,7985.948668553197077250629613269645
1559,0,1,2586.096963955389123045129998566152
1560,1,0,14975.10228037120270103180824293913
1561,0,1,2805.61666541067170741538421986653
1562,0,1,220.3015810152678734487813735287786
1563,1,0,3493.664988671590221993266086471323
1564,1,0,8226.065468933228241723224543075495
1565,1,0,99.8241390130926523433207650183577
1566,1,0,5989.532526252874484286088124066385
1567,1,0,3993.124343860522374830527121028417
1568,1,0,11979.8351737907084200604869520994
1569,0,1,3089.346181785197545698376111928572
1570,0,1,1502.044239769674041518754796655196
1571,1,0,4991.74225586974743046977940448221
1572,1,0,199.6710140757015888738937631471549
1573,1,0,14681.05542170898670442538825266343
1574,1,0,1866.74125800440690028132070544193
1575,1,0,1939.498545413765391864254067069115
1576,1,0,149.7676496880260393218884284640485
1577,1,0,19969.79851007585961319479815688559
1578,1,0,18859.49939204704085748347506931589
1579,1,0,1997.279812872609772270378918064211
1580,0,1,968.1924924171315324628903841988705
1581,1,0,10415.53951054584989006147816633431
1582,1,0,22157.19504764106093049298057003434
1583,0,1,1881.553120059846123019487328678526
1584,1,0,2494.935604138331722274132416820695
1585,1,0,419.1394514965263398815580042117691
1586,0,1,1919.835406628686588384433292680531
1587,1,0,3144.747288138308658807826245762918
1588,1,0,4602.397588012238443890498168294867
1589,1,0,199.5688777479924530831922762346058
1590,0,1,725.4788364769645932719180797542985
1591,1,0,898.0773234253335752104349364377725
1592,1,0,698.4974713683966771961765372142915
1593,1,0,1292.226659224078615631174751175733
1594,1,0,898.387927237228804746424039267293
1595,0,1,2090.749942733774779867750417427805
1596,0,1,940.42754745716150421760938490547
1597,1,0,1917.630069739938291932392840497688
1598,0,1,6418.977350641499759067137215661595
1599,0,1,435.0321233593978293344256619936419
1600,1,0,2416.113278512089111729569524774002
1601,1,0,49893.21374170190343988400625745181
1602,0,3,31.99184011727690043370374763513201
1603,0,3,1669.183151921115158352136247621008
1604,3,0,53339.48409570067470136965931321995
1605,0,3,7234.71421444034698876566432974521
1606,3,0,15967.1666446492721458881228083368
1607,3,0,29943.17519010285363583422205855961
1608,3,0,19270.42162502664556793228693635829
1609,0,3,4377.230448353871905904658074574628
1610,3,0,5936.572794614951597849379944821445
1611,3,0,3210.092459076884007887606233826608
1612,0,3,1859.668802693928755584856965092456
1613,3,0,6742.266245190101232441967552264355
1614,3,0,4575.416831593401757043325821653245
1615,0,3,1691.422436048745526248316756858624
1616,3,0,529.350506546078637811565829092746
1617,3,0,18175.43424849219570836708824272191
1618,3,0,9975.654580305128370287565897990315
1619,3,0,3299.253939856700994472194477285804
1620,3,0,18180.0820585577570932259906449375
1621,3,0,6838.89352669030984576793995339287
1622,3,0,738.1236318121494814591252270646205
1623,0,3,31590.34896974221684328557499102104
1624,3,0,8407.978508323746259570921049562415
1625,3,0,2341.175780205430575658970499035716
1626,0,3,23153.50500008494553263813582355939
1627,0,3,7221.80208606692661182553651857843
1628,3,0,29941.59996381332365820666504984436
1629,3,0,73.28207556636153713738393133179685
1630,3,0,1981.033986924133428818324838810466
1631,0,3,47943.2786814881105004800416656837
1632,3,0,5064.19362517451599525228518140874
1633,0,3,439.3554705518107736691292144411779
1634,3,0,784.078723114481112337380398722994
1635,3,0,10172.93278873462766900313316048809
1636,3,0,19961.66999094327177389052984362448
1637,0,3,2034.719338916538033987054979053579
1638,0,3,2420.390527515104833322033847462707
1639,3,0,39926.957295133885265617703099704
1640,3,0,2428.77125613168157115829299350314
1641,3,0,239.6000434017877904459890411206966
1642,3,0,69.88169968673845688369723402933185
1643,3,0,26966.99476148075070682622307553956
1644,0,3,236.6811454985961731336107107501051
1645,0,3,6439.139089977894611204286667716965
1646,3,0,19961.41291632415755225644884964979
1647,0,3,3098.537535396291143253876964485006
1648,3,0,19964.90418877929359372506823443522
1649,0,3,3835.778326556685706077090382751421
1650,3,0,9983.07467378107097963419361338347
1651,0,3,311.1916366212478974476231626533332
1652,0,3,730.5009598755347235447425912996055
1653,3,0,19968.74214107341014612863844435009
1654,3,0,118122.4071320984944714573778676098
1655,3,0,2252.544779367821373118188344040592
1656,3,0,132883.5472787291037112523676351935
1657,0,3,1727.675824478167953764527635425537
1658,3,0,5720.40252043844931151562593768891
1659,0,3,4570.596352471055129844516413629534
1660,0,3,2202.176558039211046429284266505419
1661,0,3,477.8584988059619979316540101675696
1662,0,3,1548.468563778883527680389068160361
1663,3,0,716.031612590941926246240397106775
1664,0,3,496.3888923637391602060927395917128
1665,0,3,4611.301487164279540892280850189516
1666,0,3,2749.954519499557836408663219784084
1667,3,0,129189.570639413918293840700071638
1668,3,0,99122.04839747281350198812862487735
1669,3,0,6149.811583678958207161782608463715
1670,3,0,2996.471736586025250575322746691535
1671,3,0,256.6572708994839446946086087374127
1672,3,0,998.639757057573762120571004424506
1673,0,3,458.027694068532613769261257316083
1674,3,0,117585.966233878734782370306174562
1675,3,0,5062.511864070426447180719882472685
1676,3,0,832.199361961196520079275525114657
1677,3,0,155057.3768648390817313343871329228
1678,3,0,2495.873698771515748186524259194215
1679,3,0,661.5179401381928190122439050112235
1680,0,3,2187.696073351818153903084138764962
1681,3,0,107.8200675301885956426641966163829
1682,3,0,124072.7010363161625642405913112635
1683,0,3,3256.411457918668430639343042072901
1684,0,3,83.8916771056903456221696131898776
1685,3,0,3668.145737133316925251872336658736
1686,3,0,3111.437801031834992792433876269991
1687,0,3,137.4457392319357335547459133282103
1688,0,3,4195.98063235345664628703010610297
1689,3,0,2940.181162816254102872959952975175
1690,0,3,629.0209743221566315776976067499245
1691,3,0,5888.485898054032975600801499102055
1692,0,3,6870.77553492990574550015948697906
1693,0,3,1708.307987136561944566544664231919
1694,3,0,100944.4751853810604957837026701498
1695,3,0,1495.978660555412228589842895293095
1696,0,3,2031.415360425893554410957398688142
1697,3,0,411.9147139968869195415083573812709
1698,0,3,987.4315762658754827585135916424895
1699,0,3,384.8983261102750571726150542797287
1700,0,3,316.9004263205418787506056251983098
1701,0,3,1120.916245893097970215559281252182
1702,0,3,3574.22154715552850214675987842256
1703,0,3,29166.34796463369003629283301470882
1704,0,3,851.0301541141034067579775972395165
1705,3,0,101875.2831135248364421411644403522
1706,3,0,229.7495213381231460405514895686801
1707,0,3,406.0683052605753730419034386980451
1708,3,0,2660.713096275404565021078455494951
1709,3,0,3476.885655211016819266157679667048
1710,0,3,2356.875378937111468935631378951856
1711,3,0,101708.4583085072723453626433500536
1712,3,0,94318.1976258666015811389273499064
1713,0,3,1502.218070849260384082775366921988
1714,3,0,92222.55348787189098537259255155685
1715,3,0,19970.73716958818425041785753162526
1716,3,0,5091.30471964920390916448523653647
1717,0,3,136445.302445364270359142048380259
1718,0,3,5398.377141273332105281002913899995
1719,0,3,116971.3523344901930491290849908999
1720,3,0,5986.29415120108195291200017088921
1721,3,0,1387.584588916356743269476239474107
1722,0,3,854.420260294984683351084520601688
1723,0,3,20574.16030933323536065798316146822
1724,3,0,83.3740062484118443741539321317352
1725,0,3,9300.40393547527443854006959688765
1726,3,0,50.01491222374827813585504168959985
1727,3,0,525.8948245275628621359269701097235
1728,3,0,13147.58570764522008001306633226311
1729,3,0,235.872798453855703907731065809326
1730,0,3,238.9655305206423561829360595715213
1731,3,0,5338.150960868937014290936898681635
1732,3,0,439.0392996729605373202997102971497
1733,0,3,1202.74258903553961896225407099262
1734,3,0,243.381036285322504550695900977436
1735,0,3,633.125488002757457310878551537236
1736,0,3,1990.100553074904262317714753674057
1737,3,0,2094.510473738703330822805965942592
1738,0,3,454.4619768543463827288536444006909
1739,0,3,2510.422945408485198542771636223617
1740,0,3,200.1907940823194282037654618906041
1741,0,3,1061.076749218280622196010264509016
1742,3,0,4368.96741599374791718897218622124
1743,0,3,8896.31344542403209067536034945533
1744,0,3,9107.05540177730380712368852774211
1745,3,0,23486.31177593114044629947893333075
1746,3,0,107593.2581636109773311765172634648
1747,3,0,115185.5911510731237818433099271667
1748,0,3,26137.06776769037814279288344200899
1749,3,0,37018.80832408126474025668338753696
1750,3,0,4991.472443656674177403917621594506
1751,0,3,371.3483694297123641605675608535508
1752,3,0,19969.32330399859006526129229533816
1753,3,0,2364.274541323587035428538834259751
1754,0,3,112139.2224215777549724344644404066
1755,3,0,278.3717107297876130757137750347446
1756,0,3,118140.1360803711778305895561844612
1757,3,0,859.1238353163323472705474872427785
1758,0,3,54761.53849462458318796980986251415
1759,0,3,109667.0121112721350432455217790979
1760,0,3,7423.703659244520495455129922180165
1761,3,0,9985.69855031830553262524284264741
1762,0,3,6950.525188220200403755756873853015
1763,0,3,6498.797367192620725251759359525465
1764,3,0,137.2862292137995743517280368042972
1765,0,3,3174.247570993730760416729352361513
1766,3,0,1916.5036984529648776374220445722
1767,3,0,1117.187525283228057264960679700411
1768,0,3,135620.448282749130873749944209819
1769,0,3,8740.050782286850336549653434920125
1770,0,3,134594.2944343167275001789376496783
1771,0,3,8756.41403693049195626817983097058
1772,0,3,113874.3822578270016025646673405139
1773,3,0,2979.905973612775844698102530096722
1774,0,3,4381.432450434594052009724728497254
1775,3,0,3266.59564782230679183349240687347
1776,0,3,353859.2358118631065175121788273357
1777,0,3,2277.074585301700171304284164053514
1778,0,3,394.0698880283613928078989064948639
1779,0,3,1901.229177076154930390578990081443
1780,0,3,7384.19818944597907321493682439175
1781,3,0,15001.24937686839608829491773511432
1782,0,3,4944.833412901370223280196708982298
1783,3,0,289.8792165993461452022038766292553
1784,0,3,138723.2344867932565610334524283865
1785,3,0,499.5101522795520251791760840533821
1786,0,3,96537.756883452906676532270991888
1787,3,0,10629.36737462150778795874552809676
1788,0,3,89.0621726895311608910371982698702
1789,3,0,3699.37824180640670863917734135497
1790,0,3,85705.5400090795282450776546288169
1791,3,0,11136.26072399931150947158577496224
1792,3,0,1067.599060178089222029804350803038
1793,3,0,97715.56921987397555454985984746045
1794,3,0,15853.17295839352685456461943586197
1795,3,0,14864.6461029754472611811393645494
1796,3,0,1470.721675643242324302386070071179
1797,0,3,43632.38178431252268078578058133447
1798,3,0,90734.9456269696208491480424561297
1799,0,3,5906.188739512376543901516485072
1800,3,0,8965.692401645354400521764346709915
1801,0,3,8006.32079017627323199266610738614
1802,3,0,688.7609669474542253395373187602815
1803,3,0,129696.1121468430874288590056325308
1804,3,0,77302.1622099034391506912100098313
1805,3,0,127482.5287747123556467950349791439
1806,3,0,890.2302907662982151209588166772135
1807,0,3,102175.1931766142657859574071722769
1808,3,0,990.127318416281718217681299196104
1809,0,3,4421.695842287653283227586698453433
1810,0,3,51568.38894227881860423745410805965
1811,0,3,1923.319866570451960748655760927284
1812,0,3,4856.60961545066022933435671828703
1813,0,3,241204.4086681975547592168580817744
1814,0,3,5183.81082896806278808159378933527
1815,0,3,2217.538572432484911942579806882392
1816,0,3,5387.35126670972215779566579806989
1817,3,0,9982.43200343519958842520490730553
1818,0,3,131557.4474192477901733732399288593
1819,0,3,4651.488024871162401428502148032705
1820,0,3,109904.7172603032609772167041273209
1821,3,0,4993.406223024208284691804669342948
1822,0,3,121675.9645320562537252724317231115
1823,3,0,3372.689042386226291053369996796082
1824,0,3,119336.0089413434858022999971249804
1825,0,3,1086.356090390035447661603707716412
1826,0,3,116838.1555391776274601293546505052
1827,0,3,2124.194197782951178144512878716588
1828,3,0,13258.08237209449414299521771476908
1829,0,3,20654.48440921560155248204349420191
1830,0,3,136087.0385107935446998179811909942
1831,0,3,389.9168414728600614183161957762478
1832,0,3,21378.02936674126096460840966771863
1833,3,0,999.402445623282610412470455107389
1834,3,0,3727.524850718645474341702601813894
1835,0,3,3891.83673358272787944970227361883
1836,3,0,9464.342417719572679630297294100475
1837,3,0,4997.377542158637421724135133652606
1838,3,0,9995.674788080753362038774171963975
1839,3,0,1523.581878716889756072008576157316
1840,3,0,29318.31264697538890247514675528015
1841,3,0,1046.025694330455863116026252442825
1842,3,0,50042.7797877520162199118507486176
1843,0,3,3163.337097321215749805180628075552
1844,3,0,1714.281451948197197331171381175034
1845,3,0,49953.52869109168488400767913568552
1846,3,0,16778.62163365734931719652007730548
1847,0,3,324.3214379879933496958437000864353
1848,3,0,4989.335159865435726474467991038669
1849,3,0,139231.0946160936975632496704395763
1850,3,0,3993.258225038268679813074736289293
1851,3,0,2652.805700724178389790256472366704
1852,0,3,213624.8387401636352862751407251276
1853,3,0,92523.17751082583860578566470501805
1854,3,0,126532.8715148860710174113055300442
1855,0,3,19714.98303862938165077777893990034
1856,0,3,19061.71516625809868947545381052622
1857,3,0,93728.09544767869535976231081443585
1858,3,0,29967.59414758144775341782249371767
1859,3,0,29958.31090889083675287233322715232
1860,0,3,2261.499954420045537153969828080718
1861,0,3,20902.73079161216871654759934653334
1862,3,0,94466.0021656170214203944462155721
1863,3,0,1485.587037618338079565820972175228
1864,3,0,8698.787748539410494819492330585345
1865,0,3,5135.012678460244903330613654693875
1866,3,0,647.3657554483402362302772483522965
1867,3,0,499.4642043785479301326030261518907
1868,3,0,10030.12380424574173894514367587413
1869,3,0,999.0645738911333510481737366813425
1870,3,0,19982.8672089691746638878528834605
1871,0,3,9942.01411456345765473977885372656
1872,0,3,1379.775743807621108234923421480282
1873,3,0,499.4483975694206728047515740314864
1874,0,3,448.8129656707101615409675401245925
1875,0,3,2708.636605693409982337392449328714
1876,0,3,673.229243005185202423438810509301
1877,3,0,54.91790963542942986359881170880935
1878,0,3,197.4507426951319391680303178748045
1879,0,3,6587.62774956592028632120844007586
1880,3,0,775.9184454843163158267253683455865
1881,3,0,2813.536425974498799638401920875959
1882,0,3,806.2379071692367383422854039344765
1883,0,3,7044.097846656894334940136244033145
1884,0,3,3823.386118005545790372409264234292
1885,0,3,1.978252515274511744699763485942303
1886,3,0,1995.609045557807841465632876136296
1887,3,0,29935.4302859039484386662652421368
1888,3,0,531.376261344380213167115358842538
1889,0,3,5458.8864598360511415351763195323
1890,0,3,4411.716201948247946532372454281082
1891,3,0,3992.307431140829317644534036522853
1892,3,0,635.3899074874994211531369388358295
1893,3,0,3459.168494616962539287557231600165
1894,0,3,4459.577012934022300138425509343356
1895,3,0,64.79669185782384896212044856845945
1896,3,0,697.812594660637907173485829451887
1897,0,3,4239.371551956349296364186352878274
1898,0,3,3729.018681160160243029103814185404
1899,0,3,6715.76276232478294439704211561347
1900,0,3,125442.2871648838844496806581394803
1901,3,0,134.6292821975101397839328059482114
1902,3,0,111487.4296232057548947995732340518
1903,0,3,1596.668156001609403429549937251796
1904,3,0,4079.767342223156631451694898857151
1905,3,0,27.94953202067032414140082384211194
1906,0,3,6784.094467823928686266046426526305
1907,3,0,998.979990579430674457552427421476
1908,3,0,259.7725272854334515282621787078511
1909,0,3,32.02945959033179289006780679915271
1910,0,3,114397.6498888119572809997612095252
1911,3,0,9742.074561729188851512490384724565
1912,0,3,11120.48325249877057299416991378996
1913,0,3,2001.857548961655381767906798918478
1914,3,0,8981.833021716822967534574694715625
1915,3,0,15980.52959098095302217247020753006
1916,3,0,998.8959979127756689312383108712045
1917,3,0,1423.194678830790354908433046695679
1918,3,0,1287.807128861462256426795616160095
1919,3,0,299.6934492640439738049426146087863
1920,0,3,112209.3665217054869741847597035401
1921,3,0,483.8855166857350826683797059952743
1922,3,0,498.8307886851873235176313068285318
1923,0,3,113.253456635208207661333778621465
1924,0,3,509.7532958736008810097726897335585
1925,0,3,17862.02120417229918575583213255361
1926,0,3,9841.37287462338557350520452297807
1927,0,3,11701.4169847825315990115836507448
1928,3,0,27621.54230765744945601700361415116
1929,0,3,10828.32382588775666165907814987995
1930,0,3,2424.64596353576638598593531598393
1931,3,0,298.9393744596600589515492415947131
1932,3,0,2626.369247997708169471664638788887
1933,0,3,2060.409333687132516611311927993917
1934,3,0,4981.158184789947787646841373273952
1935,3,0,2108.748917039129588889629580126094
1936,3,0,9697.722963512853839121214635767945
1937,0,3,6367.71364759616803282876313944805
1938,0,3,3232.249990196108032997270385775035
1939,3,0,9238.273045936543507566243745510345
1940,3,0,1473.978919783386113357202180598138
1941,3,0,31290.85497764891113401768424603218
1942,0,3,1069.028647066002467107638643299562
1943,3,0,9709.419293620701360847832616233025
1944,3,0,2806.906466754642331521506326103035
1945,0,3,9373.28183321166014854085405977158
1946,3,0,9979.31303260773195328910471304159
1947,0,3,8922.371808456500484499865996181055
1948,3,0,31727.30576054893665148121550552232
1949,0,3,121435.5970928972792996218178927813
1950,0,3,7226.737826313185405223595639603425
1951,3,0,26422.02608846571175494231317788095
1952,3,0,3323.677027936149790859450713226091
1953,3,0,4986.215836498779827210427703733241
1954,3,0,30389.29847847344917408113732914535
1955,3,0,4988.172591434257750624474319538383
1956,3,0,199.5361916637639192620724140696411
1957,0,3,239.0554355675529059460748531673769
1958,3,0,965.5342108178874636803031683105155
1959,0,3,16915.56870279595809597065262613714
1960,3,0,2308.987249701426572449306397995155
1961,3,0,16235.19965689654390117533788463643
1962,0,3,2736.259804090621423217134332826751
1963,0,3,64767.56375328982924206730670553305
1964,0,3,6022.043208644450002940333194498975
1965,0,3,10886.53909022179168060115612745947
1966,0,3,834.3386774784680847419077646791445
1967,3,0,1022.796719459265214362448786776174
1968,3,0,26.01284532540063592090227268765843
1969,3,0,4949.559657963802328311218660926788
1970,0,3,550.948998832163925033869998455564
1971,3,0,24319.72468550111498015895229598252
1972,0,3,566.842740301438613805113917497314
1973,3,0,44463.8120406573692080767225843073
1974,3,0,6018.202867417320555677407090692645
1975,0,3,9258.384378966246317043952981414485
1976,0,3,1342.952664426492188635363520358786
1977,3,0,2994.332588689847422615531729913561
1978,3,0,6429.86889054671145984579176573194
1979,3,0,155902.3324342022376024413600329758
1980,0,3,3152.331413163254519642047293978685
1981,0,3,2411.316132960247331742837472569132
1982,0,3,171.2707501142901060601419460259049
1983,0,3,2649.2468626003867273637015462368
1984,0,3,50.4290107343954385868155328401081
1985,3,0,3038.35964081369396384183916750656
1986,0,3,323.1409350814324705539983073174203
1987,3,0,4948.520938576591296443553207204921
1988,0,3,285361.5482712998020703925345032671
1989,0,3,1445.244298053442764589894124212838
1990,0,3,3269.657048242455815450941190327711
1991,3,0,10314.04470384423410418883373320536
1992,0,3,9592.567244389642378542099725895215
1993,0,3,101445.8010636153659559008186835173
1994,3,0,997.3600045606246738957767398468725
1995,0,3,1274.416542794418929806256870576419
1996,0,3,51051.18316144243236176145103095525
1997,0,3,70503.4898075088747817630777845849
1998,0,3,121253.9268854258625301096837509878
1999,3,0,11475.71056690512447647379475250788
2000,0,3,1363.74385889907556288313073339733
2001,0,3,6447.345848041230035252919257175885
2002,3,0,2493.003490875179121218015672611971
2003,0,3,3144.41593165277239407857532983242
2004,3,0,40944.91423899038506850226634288274
2005,0,3,2740.379895191398288722935497782129
2006,3,0,4945.478441741832433264630729283126
2007,3,0,1496.771589555609024426132712428934
2008,3,0,9982.361790254359012834301066847555
2009,3,0,4528.247798792920796750999324757101
2010,3,0,6053.115733899194644632981561072665
2011,3,0,2995.402380320825569429625986728024
2012,3,0,6866.23386951920897627514010233568
2013,0,3,2224.601044788417934272083751430054
2014,3,0,61060.3296298502508036994564369495
2015,3,0,2435.568611805107322591125786648602
2016,3,0,370.0312841009042440709810378278658
2017,0,3,1511.903558995002327531490300035774
2018,3,0,175022.3748796170073178886853081015
2019,3,0,1415.781361206065397983735614190797
2020,0,3,4818.455043468912066956884612676382
2021,0,3,1406.044436932070231190520242385661
2022,0,3,11128.0839700086675343060529788052
2023,0,3,917.8669428744165628492705006862845
2024,3,0,3722.118287803935073296774679320906
2025,3,0,3984.061412344267032384701094079189
2026,0,3,3121.104719047188106757887185945896
2027,0,3,35412.1429979606944428421321491951
2028,3,0,18266.74338324447772586956899912771
2029,0,3,10410.02003130231929898062728678717
2030,0,3,493.3614711411153206365719339566636
2031,3,0,7979.33187010832350167126333184915
2032,0,3,273.380441396999159537224389362835
2033,3,0,3447.93568787730019619857054946434
2034,3,0,19952.84298977321100859367559684242
2035,0,3,184890.26037474607480836202045927
2036,3,0,14988.75504442113271697435457567656
2037,0,3,9327.069614012393894683551026760985
2038,3,0,998.1881305106719550443460609497895
2039,3,0,109798.8665404696386366772930070521
2040,3,0,5042.604031351535381305496816872945
2041,0,3,34770.85223142749605477337552847542
2042,0,3,1718.600945719142421286898911171831
2043,3,0,339.4910682778334820295592193692791
2044,3,0,4993.224697067445127203680314553376
2045,3,0,2151.296256828263195682479604844664
2046,3,0,54225.4125490906221878683572837609
2047,3,0,117238.4786448289223254305363084112
2048,0,3,341.3358077794782109272879103524649
2049,0,3,5316.121850676837691274768130593795
2050,3,0,209.8205430191770186995141125327364
2051,0,3,5145.924996538028494833964248830335
2052,3,0,29988.96825093811532252188929331263
2053,3,0,1725.345901208441260407908191173717
2054,3,0,128.9982146425318486375986536465994
2055,0,3,938.132478552703834107736607607312
2056,0,3,20458.27689966757174166740802613487
2057,0,3,2934.439819871657477958686795040639
2058,0,3,713.918251400355133789953450343667
2059,3,0,13980.51124290925015181437192732698
2060,0,3,450.4875412389086285586621081896259
2061,0,3,5126.10572714628871882943064234214
2062,0,3,802.7977057288281750686956403093675
2063,3,0,369.2954798880134024013778190394526
2064,3,0,67856.60762839704342994773182885065
2065,3,0,3100.449799212588196759078765583223
2066,3,0,145415.108543515189717728932832391
2067,3,0,1498.972764519326758847132183868521
2068,3,0,3260.243568699578635140893695967802
2069,0,3,1084.937090613923889329695160625705
2070,0,3,4772.146341383462346092716377431768
2071,3,0,369.6586256355856408356984312027652
2072,3,0,999.475579929215717529608388337779
2073,3,0,4996.778614800010676817054493547622
2074,3,0,305.8134444509878429926608059112932
2075,3,0,347.6892761887953179306537478608267
2076,3,0,306.732028313969552585684720045611
2077,0,3,32067.88092794470568678323741218054
2078,0,3,214701.2305819855180498046355964694
2079,3,0,2505.016198021099112085042373317144
2080,0,3,3540.226391770699486452765675201804
2081,3,0,10003.14587490375782457653472684666
2082,3,0,127916.7915217296905557101130653598
2083,3,0,177344.2786797322142430458595199582
2084,0,3,1948.911905049203583651963580961361
2085,3,0,578.408343093970668148206424195444
2086,3,0,2998.425074304686306135425184429113
2087,3,0,259.8351642793952185924470827790786
2088,0,3,16573.02783545420522086653905460993
2089,3,0,715.0462028414851517659377117912575
2090,3,0,249.6157246910426641211585074486765
2091,0,3,1931.325308058088432554750331662699
2092,0,3,1949.589574977747515166831025243925
2093,0,3,219.0113460321443394824353175826793
2094,3,0,1996.814030952314233844353241169351
2095,3,0,146.7678786809570512736805762180368
2096,3,0,405.8365218998769239018709847883921
2097,3,0,249.4760181646861496463889380737184
2098,3,0,1184.133544413479732620624279921559
2099,3,0,19015.02597710500260013863083139013
2100,0,3,754.2840620683674662651819188034395
2101,0,3,479.7517150235052605802031751939704
2102,0,3,49.28278475963446354731014788856044
2103,0,3,146.2501846406414362904742584298227
2104,3,0,82887.16315341164033642894628190235
2105,3,0,17570.15830406669222100586725192893
2106,3,0,2060.115000483674275471595745556463
2107,3,0,107780.8718043028784743146031224609
2108,3,0,1424.619622973710450481997511130342
2109,3,0,2977.715176006740495782392850746102
2110,3,0,66375.18812653573606807747629288205
2111,3,0,998.5685569022160037285183488446075
2112,0,3,296.3962629292854703775352921778281
2113,3,0,44915.45780579037935696254152102714
2114,0,3,1411.345774250327774803984118795058
2115,3,0,19981.68461283061953085757999853645
2116,3,0,175.046103418097575758377176644783
2117,0,3,93.7270261217469492131657016028343
2118,0,3,108288.8735179338578499545723867324
2119,3,0,1497.243888676764386776134922809911
2120,0,3,9264.927256073439005525028825723665
2121,3,0,191.1570138894778360097953522663401
2122,3,0,412.2614417081831127854761726175529
2123,3,0,3231.887542048951407991381261724781
2124,0,3,3494.080658030857665952293916801975
2125,3,0,153329.4175547979149534337824901175
2126,3,0,2999.094315727175381530140437629016
2127,3,0,342.4039490878058793599884469984457
2128,3,0,923.9588545419935986111418033054725
2129,3,0,264.9290826905019588295745218306399
2130,3,0,271.9279621565623543609207048294317
2131,0,3,13312.81463851419401318042009602424
2132,3,0,1999.339303677260999678891293671198
2133,3,0,405.5123440913613516623337463270023
2134,3,0,282.1394530303922623391470064819632
2135,0,3,19282.01933744992034310508320495997
2136,0,3,655.8346904369811629562170023689335
2137,0,3,4749.020537504924431347205044623591
2138,3,0,1998.811906559549381936363046882234
2139,0,3,4890.391526803632754266225003032917
2140,3,0,189.7413489140398018988846457727378
2141,3,0,1863.478382436360807966958461625388
2142,0,3,26049.8962115607793071866284788504
2143,3,0,976.8690694665769810397232095671955
2144,3,0,4992.770247799255928878416840062551
2145,3,0,1246.836528303380517801494542458318
2146,0,3,15534.57447069209944392227567434678
2147,0,3,312.2989867512267016914254429727264
2148,3,0,408.2401096983704731964786258732612
2149,3,0,2496.317401075133303748772051716635
2150,0,3,3004.61256754407617329087714677138
2151,3,0,1083.390516555545975816791259946357
